Faraday efficiency,Applied Potential (Faraday Efficiency),Applied Potential (NH3 Yield),Electrocatalyst,Elements of electrocatalyst_0,Elements of electrocatalyst_1,Elements of electrocatalyst_2,Elements of electrocatalyst_3,Elements of electrocatalyst_4,Elements of electrocatalyst_5,Elements of electrocatalyst_6,Morphology of electrocatalyst,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_Hollow,Judge_Core_Shell,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_COF,Judge_MOF,Judge_Hydroxide_Oxyhydroxide,Judge_Spinel,Judge_Perovskite,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_c3n4,Judge_MXene,Judge_Steel,Judge_Carbon_Cloth,Judge_Hydrothermal,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Electrochemical_Deposition,pH_acidic,pH_alkaline,pH_ionic liquid,pH_khco3,pH_li tfsi,pH_nabf4,pH_neutral,pH_weak acid,pH_nan,Electrolyte without concentration_h2so4,Electrolyte without concentration_hcl,Electrolyte without concentration_k2so4,Electrolyte without concentration_kclo4,Electrolyte without concentration_koh,Electrolyte without concentration_li2so4,Electrolyte without concentration_licl,Electrolyte without concentration_liclo4,Electrolyte without concentration_lioh,Electrolyte without concentration_na2so4,Electrolyte without concentration_naoh,Electrolyte without concentration_pbs,Electrolyte without concentration_nan,Yield_mg_edited,N-15 labeling_mentioned,Yield_cm_edited,N-15 labeling_nan,Yield_mg,Yield_cm,Element_0_atomic_number,Element_0_period,Element_0_group_number,Element_0_atomic_mass,Element_0_ionization_potential,Element_0_electronegativity,Element_0_ionization_energies,Element_0_electron_configuration,Element_0_atomic_radius,Element_1_atomic_number,Element_1_period,Element_1_group_number,Element_1_atomic_mass,Element_1_ionization_potential,Element_1_electronegativity,Element_1_ionization_energies,Element_1_electron_configuration,Element_1_atomic_radius,Element_2_atomic_number,Element_2_period,Element_2_group_number,Element_2_atomic_mass,Element_2_ionization_potential,Element_2_electronegativity,Element_2_ionization_energies,Element_2_electron_configuration,Element_2_atomic_radius,Element_3_atomic_number,Element_3_period,Element_3_group_number,Element_3_atomic_mass,Element_3_ionization_potential,Element_3_electronegativity,Element_3_ionization_energies,Element_3_electron_configuration,Element_3_atomic_radius,Element_4_atomic_number,Element_4_period,Element_4_group_number,Element_4_atomic_mass,Element_4_ionization_potential,Element_4_electronegativity,Element_4_ionization_energies,Element_4_electron_configuration,Element_4_atomic_radius,Element_5_atomic_number,Element_5_period,Element_5_group_number,Element_5_atomic_mass,Element_5_ionization_potential,Element_5_electronegativity,Element_5_ionization_energies,Element_5_electron_configuration,Element_5_atomic_radius,Element_6_atomic_number,Element_6_period,Element_6_group_number,Element_6_atomic_mass,Element_6_ionization_potential,Element_6_electronegativity,Element_6_ionization_energies,Element_6_electron_configuration,Element_6_atomic_radius
36.66,-0.4,-0.4,Iron-doped ceria multishelled hollow microspheres,Fe, O, Ce,,,,,multishelled hollow microspheres,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.79,0.0,,1.0,34.79 mu g h(-1)mg(cat)(-1),,26,4,8,55.845,7.9024681,1.83,"[7.9024681, 16.19921, 30.651, 54.91, 75.0, 98.985, 124.976, 151.06, 233.6, 262.1, 290.9, 330.8, 361.0, 392.2, 456.2, 489.312, 1262.7, 1357.8, 1460.0, 1575.6, 1687.0, 1798.4, 1950.4, 2045.759, 8828.1879, 9277.6818]",[Ar].3d6.4s2,1.4,8.0,2.0,16.0,15.9994,13.618055,3.44,"[13.618055, 35.12112, 54.93554, 77.4135, 113.899, 138.1189, 739.32683, 871.409883]",[He].2s2.2p4,0.6,58.0,6.0,3.0,140.116,5.5386,1.12,"[5.5386, 10.956, 20.1974, 36.906, 65.55, 77.6, 91.0, 106.0, 125.0, 140.0, 172.0, 192.24, 312.0, 340.0, 371.0, 403.0, 435.0, 472.0, 509.0, 543.0, 579.0, 613.0, 749.0, 785.0, 824.0, 862.0, 924.0, 965.0, 1060.0, 1103.5, 1908.0, 1994.0, 2087.0, 2185.0, 2280.0, 2378.0, 2500.0, 2600.0, 2706.0, 2806.0, 3087.0, 3176.0, 3274.0, 3366.0, 3570.0, 3672.0, 3865.0, 3963.0, 9020.0, 9269.0, 9545.0, 9803.0, 10542.0, 10840.0, 11210.0, 11459.85, 46840.306, 47965.72]",[Xe].4f1.5d1.6s2,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.2,-0.4,-0.4,TiO2 loaded with Au nanoparticles,Ti, O, Au,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.3,1.0,,20.3 mu g h(-1) cm(-2),22,4,4,47.867,6.82812,1.54,"[6.82812, 13.5755, 27.49171, 43.26717, 99.299, 119.533, 140.68, 170.5, 192.1, 215.92, 265.07, 291.5, 787.67, 864.0, 944.5, 1042.5, 1130.2, 1220.3, 1346.3, 1425.257, 6249.0226, 6625.8073]",[Ar].3d2.4s2,1.4,8.0,2.0,16.0,15.9994,13.618055,3.44,"[13.618055, 35.12112, 54.93554, 77.4135, 113.899, 138.1189, 739.32683, 871.409883]",[He].2s2.2p4,0.6,79.0,6.0,11.0,196.966569,9.225554,2.54,"[9.225554, 20.203, 30.0, 45.0, 60.0, 74.0, 94.0, 112.0, 130.1, 149.0, 168.2, 248.0, 275.0, 299.0, 324.0, 365.0, 392.0, 433.0, 487.0, 520.0, 550.0, 600.0, 650.0, 710.0, 760.0, 820.0, 870.0, 930.0, 990.0, 1040.0, 1100.0, 1150.0, 1210.0, 1475.0, 1527.0, 1584.0, 1644.0, 1702.0, 1758.0, 1845.0, 1904.0, 1967.0, 2026.0, 2261.0, 2320.0, 2383.0, 2443.0, 2640.0, 2708.0, 2870.0, 2941.0, 4888.0, 5013.0, 5156.0, 5307.0, 5452.0, 5594.0, 5846.0, 5994.0, 6156.0, 6305.0, 6724.0, 6854.0, 6997.0, 7130.0, 7760.0, 7910.0, 8210.0, 8360.0, 18040.0, 18400.0, 18790.0, 19150.0, 21470.0, 21920.0, 22500.0, 22868.1, 91515.82, 93254.3]",[Xe].4f14.5d10.6s1,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6,-0.3,-0.3,snnb2o6 nanosheets,Sn, Nb,,,,,,nanosheets,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.1,0.0,,1.0,53.1 mu g h(-1) mg(-1),,50,5,14,118.71,7.343918,1.96,"[7.343918, 14.63307, 30.506, 40.74, 77.03, 94.0, 112.9, 135.0, 156.0, 184.0, 208.0, 232.0, 258.0, 282.0, 379.0, 407.0, 437.0, 466.0, 506.0, 537.0, 608.0, 642.35, 1127.0, 1195.0, 1269.0, 1347.0, 1421.0, 1508.0, 1596.0, 1676.0, 1763.0, 1844.0, 2074.0, 2142.1, 2227.0, 2326.0, 2443.0, 2499.0, 2687.0, 2762.49, 6421.0, 6631.0, 6859.0, 7080.0, 7531.0, 7790.0, 8103.0, 8306.95, 34257.143, 35192.39]",[Kr].4d10.5s2.5p2,1.45,41.0,5.0,5.0,92.90638,6.75885,1.6,"[6.75885, 14.32, 25.04, 37.611, 50.5728, 102.069, 119.1, 136.0, 159.2, 180.0, 200.28, 246.1, 268.59, 482.5, 530.0, 581.0, 636.0, 688.0, 758.0, 816.0, 877.0, 940.0, 1000.0, 1176.0, 1230.6, 1293.7, 1368.0, 1439.0, 1488.0, 1625.9, 1684.97, 4020.1, 4187.0, 4369.0, 4540.0, 4815.0, 5011.0, 5265.0, 5426.066, 22648.046, 23388.801]",[Kr].4d4.5s1,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2,-0.6,-0.6,cerium species on phosphotungstic acid,Ce, W, P,,,,,4-fold hollow site,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,,1.0,42 mu g h-1 mgcat-1,,58,6,3,140.116,5.5386,1.12,"[5.5386, 10.956, 20.1974, 36.906, 65.55, 77.6, 91.0, 106.0, 125.0, 140.0, 172.0, 192.24, 312.0, 340.0, 371.0, 403.0, 435.0, 472.0, 509.0, 543.0, 579.0, 613.0, 749.0, 785.0, 824.0, 862.0, 924.0, 965.0, 1060.0, 1103.5, 1908.0, 1994.0, 2087.0, 2185.0, 2280.0, 2378.0, 2500.0, 2600.0, 2706.0, 2806.0, 3087.0, 3176.0, 3274.0, 3366.0, 3570.0, 3672.0, 3865.0, 3963.0, 9020.0, 9269.0, 9545.0, 9803.0, 10542.0, 10840.0, 11210.0, 11459.85, 46840.306, 47965.72]",[Xe].4f1.5d1.6s2,1.85,74.0,6.0,6.0,183.84,7.86403,2.36,"[7.86403, 16.37, 26.0, 38.2, 51.6, 64.77, 122.01, 141.2, 160.2, 179.0, 208.9, 231.6, 258.3, 290.7, 325.3, 361.9, 387.9, 420.7, 462.1, 502.6, 543.4, 594.5, 640.6, 685.6, 734.1, 784.4, 833.4, 881.4, 1132.2, 1180.0, 1230.4, 1283.4, 1335.1, 1386.8, 1459.9, 1512.4, 1569.1, 1621.7, 1829.8, 1882.9, 1940.6, 1994.8, 2149.1, 2210.0, 2354.5, 2414.1, 4057.0, 4180.0, 4309.0, 4446.0, 4578.0, 4709.0, 4927.0, 5063.0, 5209.0, 5348.0, 5719.0, 5840.0, 5970.0, 6093.0, 6596.0, 6735.0, 7000.0, 7130.0, 15566.0, 15896.0, 16252.0, 16588.0, 18476.0, 18872.0, 19362.0, 19686.74, 79181.94, 80755.6]",[Xe].4f14.5d4.6s2,1.35,15.0,3.0,15.0,30.973762,10.486686,2.19,"[10.486686, 19.76949, 30.20264, 51.44387, 65.02511, 220.43, 263.57, 309.6, 372.31, 424.4, 479.44, 560.62, 611.741, 2816.90879, 3069.8416]",[Ne].3s2.3p3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,-0.05,-0.35,ReB2,Re, B,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,1.0,,,75,6,7,186.207,7.83352,1.9,"[7.83352, 16.6, 27.0, 39.1, 51.9, 67.0, 82.71, 144.4, 165.0, 187.0, 208.0, 236.0, 268.0, 291.0, 330.0, 377.0, 403.0, 429.0, 476.0, 520.0, 570.0, 620.0, 670.0, 720.0, 760.0, 810.0, 860.0, 910.0, 953.0, 1194.0, 1242.0, 1294.0, 1349.0, 1402.0, 1454.0, 1530.0, 1583.0, 1641.0, 1696.0, 1912.0, 1966.0, 2025.0, 2080.0, 2240.0, 2302.0, 2450.0, 2514.5, 4214.0, 4335.0, 4468.0, 4609.0, 4745.0, 4877.0, 5099.0, 5236.0, 5388.0, 5528.0, 5919.0, 6042.0, 6176.0, 6300.0, 6810.0, 6952.0, 7230.0, 7366.0, 16080.0, 16410.0, 16780.0, 17120.0, 19000.0, 19420.0, 19950.0, 20297.4, 81556.9, 83162.3]",[Xe].4f14.5d5.6s2,1.35,5.0,2.0,13.0,10.811,8.298019,2.04,"[8.298019, 25.15483, 37.93059, 259.3715, 340.2260229]",[He].2s2.2p1,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.9,-0.4,-0.4,Nb3O7(OH)/CFC,Nb, O, C,,,,,nanoparticles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,622.0,0.0,,1.0,622 mu g h(-1) mg(cat.)(-1),,41,5,5,92.90638,6.75885,1.6,"[6.75885, 14.32, 25.04, 37.611, 50.5728, 102.069, 119.1, 136.0, 159.2, 180.0, 200.28, 246.1, 268.59, 482.5, 530.0, 581.0, 636.0, 688.0, 758.0, 816.0, 877.0, 940.0, 1000.0, 1176.0, 1230.6, 1293.7, 1368.0, 1439.0, 1488.0, 1625.9, 1684.97, 4020.1, 4187.0, 4369.0, 4540.0, 4815.0, 5011.0, 5265.0, 5426.066, 22648.046, 23388.801]",[Kr].4d4.5s1,1.45,8.0,2.0,16.0,15.9994,13.618055,3.44,"[13.618055, 35.12112, 54.93554, 77.4135, 113.899, 138.1189, 739.32683, 871.409883]",[He].2s2.2p4,0.6,6.0,2.0,14.0,12.0107,11.260288,2.55,"[11.260288, 24.383154, 47.88778, 64.49352, 392.090518, 489.993198]",[He].2s2.2p2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.4,-0.3,-0.35,"M-Mo2C (M = Ru, Rh, Pd, Ir)",Ru, Rh, Pd, Ir,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,26.3,1.0,,26.3 mu g h-1 cm-cat.2,44,5,8,101.07,7.3605,2.2,"[7.3605, 16.76, 28.47, 45.0, 59.0, 76.0, 93.0, 110.0, 178.41, 198.0, 219.9, 245.0, 271.0, 295.9, 348.0, 376.25, 670.0, 723.0, 784.0, 845.0, 905.0, 981.0, 1048.0, 1115.0, 1187.0, 1253.0, 1447.0, 1506.7, 1577.0, 1659.0, 1743.0, 1794.0, 1949.0, 2013.04, 4758.0, 4939.0, 5136.0, 5330.0, 5647.0, 5861.0, 6137.0, 6311.721, 26229.895, 27033.502]",[Kr].4d7.5s1,1.3,45.0,5.0,9.0,102.9055,7.4589,2.28,"[7.4589, 18.08, 31.06, 42.0, 63.0, 80.0, 97.0, 115.1, 135.0, 207.51, 228.0, 252.1, 277.0, 306.0, 331.58, 389.3, 415.97, 739.0, 794.0, 857.0, 921.0, 984.0, 1061.0, 1131.0, 1202.0, 1274.0, 1344.0, 1544.0, 1604.9, 1677.6, 1763.0, 1851.0, 1903.0, 2063.0, 2129.22, 5018.0, 5203.0, 5406.0, 5600.0, 5940.0, 6161.0, 6444.0, 6623.262, 27486.983, 28311.965]",[Kr].4d8.5s1,1.35,46.0,5.0,10.0,106.42,8.336839,2.2,"[8.336839, 19.43, 32.93, 46.0, 61.0, 84.1, 101.0, 120.0, 141.0, 159.9, 238.57, 260.0, 286.0, 311.0, 342.0, 369.1, 427.0, 457.5, 810.0, 869.0, 933.0, 1000.0, 1065.0, 1145.0, 1218.0, 1290.0, 1366.0, 1438.0, 1644.0, 1706.2, 1781.3, 1869.0, 1962.0, 2016.0, 2181.0, 2248.87, 5284.0, 5475.0, 5683.0, 5880.0, 6242.0, 6469.0, 6759.0, 6943.097, 28776.034, 29622.6]",[Kr].4d10,1.4,77.0,6.0,9.0,192.217,8.96702,2.2,"[8.96702, 17.0, 28.0, 40.0, 57.0, 72.0, 89.0, 105.0, 122.7, 194.8, 217.0, 240.0, 264.0, 303.0, 329.0, 356.0, 407.0, 445.0, 472.0, 510.0, 560.0, 610.0, 670.0, 720.0, 770.0, 820.0, 870.0, 920.0, 980.0, 1030.0, 1080.0, 1331.0, 1381.0, 1436.0, 1493.0, 1548.0, 1603.0, 1684.0, 1739.0, 1801.0, 1857.0, 2083.0, 2139.0, 2201.0, 2258.0, 2435.0, 2500.0, 2656.0, 2720.4, 4540.0, 4668.0, 4806.0, 4952.0, 5092.0, 5229.0, 5466.0, 5609.0, 5765.0, 5910.0, 6315.0, 6441.0, 6580.0, 6708.0, 7274.0, 7421.0, 7710.0, 7850.0, 17040.0, 17390.0, 17770.0, 18120.0, 20210.0, 20650.0, 21200.0, 21556.6, 86438.9, 88113.3]",[Xe].4f14.5d7.6s2,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.34,-0.3,-0.35,moSe(2)qds,Mo, Se,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,340.0,0.0,,1.0,340 mu g mg(-1)cat h(-1),,42,5,6,95.94,7.09243,2.16,"[7.09243, 16.16, 27.13, 40.33, 54.417, 68.82704, 125.638, 143.6, 164.12, 186.3, 209.3, 230.28, 279.1, 302.6, 544.0, 591.0, 646.0, 702.0, 758.0, 829.0, 890.0, 953.0, 1019.0, 1082.0, 1263.0, 1319.6, 1385.1, 1462.0, 1537.0, 1587.0, 1730.1, 1790.93, 4259.0, 4430.0, 4618.0, 4800.0, 5084.0, 5287.0, 5548.0, 5713.194, 23810.654, 24572.156]",[Kr].4d5.5s1,1.45,34.0,4.0,16.0,78.96,9.752392,2.55,"[9.752392, 21.196, 31.697, 42.947, 68.3, 81.83, 155.327, 184.0, 219.0, 255.0, 291.0, 342.9, 383.0, 426.0, 473.0, 517.0, 650.5, 693.4, 739.8, 798.0, 845.8, 887.0, 989.6, 1036.36, 2540.7, 2674.0, 2820.0, 2964.0, 3146.0, 3301.8, 3507.0, 3636.526, 15367.491, 15968.084]",[Ar].3d10.4s2.4p4,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.7,-0.3,-0.35,v2o5 nds,V, O,,,,,,nanodots,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575.3,0.0,,1.0,575.3 mu g h-1 mg- 1,,23,4,5,50.9415,6.746187,1.63,"[6.746187, 14.634, 29.3111, 46.709, 65.28165, 128.125, 150.72, 173.55, 206.0, 230.5, 254.8, 308.5, 336.274, 896.0, 977.2, 1062.9, 1165.2, 1258.9, 1354.2, 1486.7, 1569.656, 6851.3109, 7246.1226]",[Ar].3d3.4s2,1.35,8.0,2.0,16.0,15.9994,13.618055,3.44,"[13.618055, 35.12112, 54.93554, 77.4135, 113.899, 138.1189, 739.32683, 871.409883]",[He].2s2.2p4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.71,-0.3,-0.35,Bi and K dual-doped titanium oxide (BTO@KTO),Bi, K, Ti, O,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.02,0.0,,1.0,32.02 mu g h(-1) mg(cat)(-1),,83,6,15,208.9804,7.285516,2.02,"[7.285516, 16.703, 25.57075, 45.37, 54.856, 88.4, 103.0, 122.0, 143.0, 161.1, 183.0, 208.0, 229.0, 252.0, 272.6, 370.2, 409.0, 436.0, 464.0, 520.0, 550.0, 620.0, 660.0, 690.0, 750.0, 810.0, 870.0, 930.0, 990.0, 1060.0, 1120.0, 1180.0, 1250.0, 1310.0, 1380.0, 1440.0, 1500.0, 1784.0, 1840.0, 1902.0, 1967.0, 2029.0, 2090.0, 2190.0, 2253.0, 2321.0, 2385.0, 2641.0, 2703.0, 2771.0, 2835.0, 3078.0, 3151.0, 3329.0, 3401.8, 5599.0, 5740.0, 5892.0, 6054.0, 6208.0, 6358.0, 6648.0, 6804.0, 6977.0, 7137.0, 7580.0, 7720.0, 7870.0, 8010.0, 8780.0, 8950.0, 9270.0, 9430.0, 20130.0, 20500.0, 20920.0, 21300.0, 24150.0, 24640.0, 25260.0, 25656.9, 102251.76, 104132.8]",[Xe].4f14.5d10.6s2.6p3,1.6,19.0,4.0,1.0,39.0983,4.34066373,0.82,"[4.34066373, 31.625, 45.8031, 60.917, 82.66, 99.44, 117.56, 154.87, 175.8174, 503.67, 565.6, 631.1, 714.7, 786.3, 860.92, 967.7, 1034.542, 4610.87018, 4934.0484]",[Ar].4s1,2.2,22.0,4.0,4.0,47.867,6.82812,1.54,"[6.82812, 13.5755, 27.49171, 43.26717, 99.299, 119.533, 140.68, 170.5, 192.1, 215.92, 265.07, 291.5, 787.67, 864.0, 944.5, 1042.5, 1130.2, 1220.3, 1346.3, 1425.257, 6249.0226, 6625.8073]",[Ar].3d2.4s2,1.4,8.0,2.0,16.0,15.9994,13.618055,3.44,"[13.618055, 35.12112, 54.93554, 77.4135, 113.899, 138.1189, 739.32683, 871.409883]",[He].2s2.2p4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,-0.75,-0.35,mesoporous mno2 nanosheets,Mn, O,,,,,,mesoporous,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,147.2,0.0,,1.0,147.2 mu g.h(-1).mg(cat)(-1),,25,4,7,54.938045,7.434038,1.55,"[7.434038, 15.63999, 33.668, 51.21, 72.41, 95.604, 119.203, 195.5, 221.89, 248.6, 286.1, 314.4, 343.6, 402.95, 435.172, 1133.7, 1224.1, 1320.3, 1430.9, 1537.2, 1643.2, 1788.7, 1879.873, 8140.7872, 8571.9488]",[Ar].3d5.4s2,1.4,8.0,2.0,16.0,15.9994,13.618055,3.44,"[13.618055, 35.12112, 54.93554, 77.4135, 113.899, 138.1189, 739.32683, 871.409883]",[He].2s2.2p4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.8,-0.3,-0.35,Re-N2B2-1/TP,Re, N, B,,,,,nanowalls,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,1.0,,,75,6,7,186.207,7.83352,1.9,"[7.83352, 16.6, 27.0, 39.1, 51.9, 67.0, 82.71, 144.4, 165.0, 187.0, 208.0, 236.0, 268.0, 291.0, 330.0, 377.0, 403.0, 429.0, 476.0, 520.0, 570.0, 620.0, 670.0, 720.0, 760.0, 810.0, 860.0, 910.0, 953.0, 1194.0, 1242.0, 1294.0, 1349.0, 1402.0, 1454.0, 1530.0, 1583.0, 1641.0, 1696.0, 1912.0, 1966.0, 2025.0, 2080.0, 2240.0, 2302.0, 2450.0, 2514.5, 4214.0, 4335.0, 4468.0, 4609.0, 4745.0, 4877.0, 5099.0, 5236.0, 5388.0, 5528.0, 5919.0, 6042.0, 6176.0, 6300.0, 6810.0, 6952.0, 7230.0, 7366.0, 16080.0, 16410.0, 16780.0, 17120.0, 19000.0, 19420.0, 19950.0, 20297.4, 81556.9, 83162.3]",[Xe].4f14.5d5.6s2,1.35,7.0,2.0,15.0,14.0067,14.53413,3.04,"[14.53413, 29.60125, 47.4453, 77.4735, 97.8901, 552.06733, 667.046121]",[He].2s2.2p3,0.65,5.0,2.0,13.0,10.811,8.298019,2.04,"[8.298019, 25.15483, 37.93059, 259.3715, 340.2260229]",[He].2s2.2p1,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.4,-0.1,-0.1,Ru NPs,Ru,,,,,,,Nanoparticles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.55,1.0,,0.55  mu g h(-1) cm(-2),44,5,8,101.07,7.3605,2.2,"[7.3605, 16.76, 28.47, 45.0, 59.0, 76.0, 93.0, 110.0, 178.41, 198.0, 219.9, 245.0, 271.0, 295.9, 348.0, 376.25, 670.0, 723.0, 784.0, 845.0, 905.0, 981.0, 1048.0, 1115.0, 1187.0, 1253.0, 1447.0, 1506.7, 1577.0, 1659.0, 1743.0, 1794.0, 1949.0, 2013.04, 4758.0, 4939.0, 5136.0, 5330.0, 5647.0, 5861.0, 6137.0, 6311.721, 26229.895, 27033.502]",[Kr].4d7.5s1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.2,-0.3,-0.3,sb sa/n-ti3c2tx,S, B, N, Ti,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.3,0.0,,1.0,108.3 mu g h(-1) mg(cat)(-1),,16,3,16,32.065,10.36001,2.58,"[10.36001, 23.33788, 34.86, 47.222, 72.5945, 88.0529, 280.954, 328.794, 379.84, 447.7, 504.55, 564.41, 651.96, 706.994, 3223.7807, 3494.1879]",[Ne].3s2.3p4,1.0,5.0,2.0,13.0,10.811,8.298019,2.04,"[8.298019, 25.15483, 37.93059, 259.3715, 340.2260229]",[He].2s2.2p1,0.85,7.0,2.0,15.0,14.0067,14.53413,3.04,"[14.53413, 29.60125, 47.4453, 77.4735, 97.8901, 552.06733, 667.046121]",[He].2s2.2p3,0.65,22.0,4.0,4.0,47.867,6.82812,1.54,"[6.82812, 13.5755, 27.49171, 43.26717, 99.299, 119.533, 140.68, 170.5, 192.1, 215.92, 265.07, 291.5, 787.67, 864.0, 944.5, 1042.5, 1130.2, 1220.3, 1346.3, 1425.257, 6249.0226, 6625.8073]",[Ar].3d2.4s2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
